id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-4130599436,2.0,1.0,2,3,True,3000.5,3000.5,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,62.0,59.0,1,100000.0,0,1.0,0.0,1.0,1.0,6.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,550000.0,0,9504.215174628662,True,False,False,0,1.0508474576271187
MLC-4105684404,1.0,1.0,1,7,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,35.0,0,50000.0,0,0.0,0.0,1.0,1.0,1.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,450000.0,0,9322.033898305084,True,False,False,0,1.1142857142857143
MLC-4143957948,2.0,1.0,2,4,True,1044.8,1044.8,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0,110.0,0,0.0,0.0,1.0,1.0,14.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,580000.0,2,10000.0,True,False,False,0,1.0833333333333333
MLC-4152849396,1.0,0.0,1,8,True,975.0,975.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,40.0,38.0,0,55.0,0,0.0,0.0,1.0,1.0,4.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,400000.0,2,10175.438596491229,True,False,False,0,1.0526315789473684
MLC-4155490452,2.0,2.0,3,0,True,3653.3,3653.3,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,107.0,1,250.0,1,0.0,0.0,1.0,1.0,4.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1100000.0,1,11428.57142857143,True,False,False,0,1.308411214953271
MLC-4145401604,1.0,0.0,1,15,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,33.0,33.0,0,50.0,0,0.0,0.0,1.0,1.0,12.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,380000.0,2,10181.818181818182,True,False,False,0,1.0
MLC-4152847244,2.0,1.0,2,13,True,2566.4,2566.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,45.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,580000.0,4,10106.382978723404,True,False,False,0,1.0666666666666667
MLC-4159977818,1.0,1.0,2,1,True,4934.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,63.0,0,0.0,1,0.0,0.0,1.0,0.0,5.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,580000.0,0,8984.732824427481,True,False,False,0,0.9523809523809523
MLC-4096442028,1.0,1.0,1,7,True,532.1,532.1,5.0,5.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,36.0,36.0,1,65000.0,1,0.0,0.0,1.0,1.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,420000.0,2,10446.42857142857,True,False,False,0,1.0
MLC-4021112726,2.0,0.0,2,2,False,1420.2,1420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,58.2,0,70000.0,0,0.0,0.0,1.0,1.0,13.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,540000.0,4,11145.41692965846,True,False,False,0,1.0274914089347078
MLC-1949789219,1.0,0.0,2,3,False,1395.6,1395.6,5.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,60.0,60.0,0,70000.0,0,0.0,0.0,0.0,0.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,4,10857.142857142857,True,False,False,0,1.0
MLC-2016092561,2.0,1.0,2,9,False,1162.2,1162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,1,80000.0,1,0.0,0.0,1.0,1.0,4.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,570000.0,4,10791.043703277744,True,False,False,0,1.04
MLC-4144854036,2.0,0.0,3,30,True,1138.5,1138.5,5.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,80.0,80.0,0,40000.0,0,0.0,0.0,1.0,0.0,5.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,720000.0,2,10697.67441860465,True,False,False,0,1.0
MLC-4134818570,2.0,1.0,2,12,True,1309.6,1309.6,5.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0,80000.0,1,0.0,0.0,1.0,1.0,13.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,480000.0,2,10121.920011698472,True,False,False,0,1.0
MLC-2017195069,1.0,1.0,1,2,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,37.0,34.0,0,55000.0,1,1.0,0.0,1.0,1.0,13.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,410000.0,0,9322.033898305084,True,False,False,0,1.088235294117647
MLC-4134649888,1.0,0.0,1,16,True,768.8,768.8,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,0,50000.0,1,0.0,0.0,1.0,1.0,7.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,390000.0,2,10000.0,True,False,False,0,1.0
MLC-4143962060,1.0,1.0,1,6,True,1842.3,1842.3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,0,0.0,0,0.0,0.0,1.0,1.0,2.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,400000.0,3,10912.371134020617,True,False,False,0,1.05
MLC-3927263446,2.0,1.0,2,15,True,1930.8,1930.8,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,56.0,0,75000.0,1,0.0,0.0,1.0,1.0,1.0,6388.0,4.0,4.0,4.0,5415.0,2892.0,99.99999999999999,480000.0,4,9250.0,True,False,False,0,1.0714285714285714
MLC-4111972958,2.0,1.0,2,10,True,3913.2,3913.2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,76.0,0,150000.0,1,0.0,0.0,1.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,670000.0,1,10424.022698612862,True,False,False,0,1.0526315789473684
MLC-4045541560,2.0,1.0,2,4,False,3935.7,3935.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,1,130000.0,0,0.0,0.0,0.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,700000.0,1,10192.307692307691,True,False,False,0,1.2295081967213115
MLC-2020558437,2.0,1.0,2,5,True,2443.0,2443.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,51.0,1,115000.0,0,0.0,0.0,1.0,1.0,14.0,5306.0,1.0,4.0,4.0,5083.0,2579.0,28.256463545290927,620000.0,3,12046.954386493819,True,False,False,0,1.0392156862745099
MLC-4098488270,2.0,0.0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,52.0,49.0,0,75000.0,0,0.0,0.0,1.0,1.0,6.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,550000.0,2,11153.846153846154,True,False,False,0,1.0612244897959184
MLC-4093515720,2.0,2.0,2,0,True,4922.9,4922.9,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1,0.0,1,1.0,0.0,1.0,0.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,4,13045.167068801638,True,False,False,0,1.0
MLC-4128149892,2.0,1.0,2,0,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,62.0,62.0,0,100000.0,0,0.0,0.0,1.0,1.0,12.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,580000.0,2,10582.306830907055,True,False,False,0,1.0
MLC-4079516038,1.0,0.0,2,20,True,1361.5,1361.5,5.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,50.0,50.0,0,60000.0,0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,420000.0,4,10869.565217391304,True,False,False,0,1.0
MLC-4073516164,1.0,1.0,2,2,False,350.8,350.8,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,48.3,52.4,0,45000.0,0,0.0,0.0,1.0,1.0,6.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,570000.0,2,11168.384879725085,True,False,False,1,0.9217557251908397
MLC-4044497644,1.0,0.0,1,1,True,375.2,375.2,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,33.0,37.6,0,50000.0,1,0.0,0.0,1.0,1.0,13.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,450000.0,2,11023.123737572467,True,False,False,0,0.8776595744680851
MLC-2004400031,1.0,1.0,1,0,True,1808.8,1808.8,5.0,1.0,5.0,2.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,37.6,36.0,1,60000.0,1,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,550000.0,4,11648.376011528655,True,False,False,1,1.0444444444444445
MLC-1954103769,1.0,0.0,2,6,True,4707.8,4707.8,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,60.0,0,40000.0,1,0.0,0.0,1.0,0.0,4.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,580000.0,0,8730.15873015873,True,False,False,1,0.9666666666666667
MLC-4134715430,2.0,0.0,3,30,True,3270.5,3270.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,0,55000.0,1,0.0,0.0,1.0,0.0,4.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,520000.0,0,10137.45704467354,False,False,False,0,1.0666666666666667
MLC-4146261150,2.0,0.0,2,7,True,1362.9,1362.9,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0,60.0,0,0.0,0.0,1.0,1.0,15.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,450000.0,2,10137.45704467354,True,False,False,0,1.0
MLC-3964388270,3.0,2.0,3,25,True,953.9,953.9,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,157.0,1,280000.0,1,1.0,0.0,1.0,1.0,2.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,1300000.0,2,11327.044025157233,True,False,False,0,1.019108280254777
MLC-3914630302,3.0,2.0,3,5,True,2337.2,2337.2,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,161.0,120.0,0,170000.0,0,0.0,0.0,0.0,1.0,17.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,1500000.0,3,12156.862745098038,True,False,False,0,1.3416666666666666
MLC-1976959067,1.0,1.0,1,2,False,354.0,354.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,32.0,30.0,0,36000.0,0,0.0,0.0,1.0,1.0,7.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,450000.0,2,11023.123737572467,True,False,False,0,1.0666666666666667
MLC-4134220098,1.0,0.0,1,2,False,792.5,792.5,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,33.0,37.6,0,60000.0,0,0.0,0.0,1.0,0.0,3.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,350000.0,2,10638.297872340425,True,False,False,0,0.8776595744680851
MLC-4109468010,2.0,1.0,2,8,True,1694.4,1694.4,5.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,90000.0,0,0.0,0.0,1.0,1.0,6.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,480000.0,4,11950.483091787439,True,False,False,0,1.0
MLC-4085329010,1.0,1.0,2,16,True,3935.4,3935.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.0,1,0.0,0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,630000.0,1,10155.677655677655,True,False,False,0,1.0714285714285714
MLC-2018144467,1.0,0.0,1,0,False,813.7,813.7,5.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,33.0,37.6,0,55000.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,330000.0,2,10638.297872340425,True,False,False,0,0.8776595744680851
MLC-4045092010,2.0,0.0,2,6,True,966.7,966.7,5.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,63.0,60.0,0,95000.0,1,1.0,0.0,1.0,1.0,22.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,800000.0,2,11169.298822841265,True,False,False,1,1.05
MLC-4143685818,2.0,1.0,1,17,False,763.9,763.9,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,52.0,48.0,0,110.0,1,0.0,0.0,1.0,1.0,5.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,450000.0,2,10571.808510638297,True,False,False,0,1.0833333333333333
MLC-3902460598,1.0,1.0,2,0,True,4021.1,4021.1,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,105000.0,1,1.0,0.0,1.0,1.0,15.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,620000.0,1,10119.047619047618,True,False,False,0,1.0
MLC-1983492691,2.0,1.0,2,1,True,375.2,375.2,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,59.8,58.2,1,50000.0,1,0.0,0.0,1.0,1.0,18.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,650000.0,2,11023.123737572467,True,False,False,0,1.0274914089347078
MLC-4058539096,1.0,0.0,1,15,True,1686.9,1686.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0,35000.0,0,0.0,0.0,1.0,1.0,7.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,350000.0,4,10449.328107502799,True,False,False,0,1.0
MLC-1980330259,1.0,1.0,3,4,True,5002.4,5002.4,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,0,0.0,1,0.0,0.0,1.0,0.0,4.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,530000.0,0,9000.0,True,False,False,0,1.0344827586206897
MLC-4088013282,1.0,0.0,1,15,True,768.8,768.8,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,0,40000.0,1,0.0,0.0,1.0,1.0,7.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,350000.0,2,10125.0,True,False,False,0,1.0
MLC-4098488262,2.0,0.0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,52.0,49.0,1,75000.0,0,0.0,0.0,1.0,1.0,4.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,500000.0,2,11168.384879725085,True,False,False,0,1.0612244897959184
MLC-4111943716,1.0,1.0,2,0,True,1446.3,1446.3,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,80.0,76.0,1,148000.0,0,0.0,0.0,1.0,1.0,3.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,550000.0,4,10294.826091145584,True,False,False,0,1.0526315789473684
MLC-2018145785,1.0,1.0,1,11,True,610.9,610.9,5.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,0.0,5.0,0.0,40.0,38.0,1,60000.0,0,0.0,0.0,1.0,1.0,15.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,400000.0,2,10106.382978723404,True,False,False,0,1.0526315789473684
MLC-1960282061,2.0,1.0,2,15,False,5214.5,5214.5,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.8,58.2,0,59000.0,1,0.0,0.0,1.0,1.0,7.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,550000.0,4,9330.357142857143,True,False,False,0,1.0274914089347078
MLC-2042181383,2.0,1.0,2,0,False,3332.0,3332.0,5.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,50.0,0,80.0,0,0.0,0.0,1.0,0.0,1.0,6324.0,3.0,4.0,4.0,3689.0,1875.0,97.53025843982572,480000.0,0,9541.984732824429,True,False,False,0,1.08
MLC-4145380934,1.0,0.0,2,10,True,634.5,634.5,5.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,50.0,50.0,0,0.0,1,0.0,0.0,1.0,1.0,6.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,600000.0,2,10000.0,True,False,False,0,1.0
MLC-2035107125,1.0,0.0,2,0,True,5167.9,5167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.0,0,0.0,0,0.0,0.0,1.0,0.0,5.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,490000.0,0,9000.0,True,False,False,0,1.0384615384615385
MLC-4145324858,2.0,1.0,2,6,True,1123.1,1123.1,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,60.0,58.0,1,85.0,1,0.0,0.0,1.0,1.0,17.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,600000.0,4,10771.27659574468,True,False,False,0,1.0344827586206897
MLC-2041098965,1.0,0.0,1,4,True,704.4,704.4,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,35.0,35.0,0,60.0,0,0.0,0.0,1.0,0.0,6.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,530000.0,2,11016.949152542373,True,False,False,1,1.0
MLC-4101642142,1.0,0.0,2,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,60.0,60.0,0,80000.0,0,0.0,0.0,1.0,1.0,5.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,550000.0,2,11380.952380952382,True,False,False,0,1.0
MLC-4101122054,2.0,0.0,2,0,True,898.7,898.7,5.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,62.0,62.0,0,90000.0,0,0.0,0.0,1.0,0.0,7.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,570000.0,2,10727.272727272728,True,False,False,0,1.0
MLC-1976947129,2.0,0.0,2,0,False,377.5,377.5,5.0,0.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,62.0,62.0,0,115000.0,0,0.0,0.0,1.0,1.0,7.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,570000.0,2,10439.814814814814,True,False,False,0,1.0
MLC-1978735069,1.0,0.0,1,4,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,30.0,37.6,0,70000.0,1,0.0,0.0,1.0,1.0,17.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,399000.0,2,10181.818181818182,True,False,False,0,0.7978723404255319
MLC-4021103016,1.0,0.0,1,16,True,634.5,634.5,5.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,30.0,37.6,0,40000.0,0,0.0,0.0,1.0,0.0,1.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,395000.0,2,10000.0,True,False,False,0,0.7978723404255319
MLC-1976976223,1.0,1.0,1,1,True,1594.9,1594.9,5.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,33.0,37.6,1,95000.0,1,0.0,0.0,1.0,1.0,12.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,580000.0,4,10500.0,True,False,False,0,0.8776595744680851
MLC-1986964247,1.0,1.0,3,8,False,3169.0,3169.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,10000.0,0,0.0,0.0,0.0,0.0,1.0,6441.0,4.0,4.0,4.0,887.0,463.0,99.66005616536954,570000.0,0,10967.741935483871,True,False,False,0,1.0
MLC-1990077303,1.0,1.0,2,10,True,775.2,775.2,5.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,56.0,56.0,1,75000.0,0,0.0,0.0,1.0,1.0,15.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,530000.0,2,10000.0,True,False,False,0,1.0
MLC-4116386996,2.0,1.0,2,0,True,1200.9,1200.9,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,55.0,55.0,0,80000.0,0,1.0,0.0,1.0,1.0,8.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,610000.0,3,12111.111111111111,True,False,False,1,1.0
MLC-4105562872,2.0,1.0,2,5,True,621.9,621.9,5.0,3.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,60.0,60.0,1,100000.0,1,1.0,0.0,1.0,1.0,16.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,650000.0,2,10847.222222222223,True,False,False,0,1.0
MLC-4096256264,2.0,1.0,2,2,True,701.0,701.0,5.0,5.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,75.0,55.0,1,60000.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,600000.0,2,10270.27027027027,True,False,False,0,1.3636363636363635
MLC-2018156819,2.0,1.0,3,1,True,5510.1,5510.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,67.0,0,90000.0,0,0.0,0.0,0.0,0.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,4,9253.731343283582,True,False,False,1,1.044776119402985
MLC-1991839121,1.0,1.0,2,10,False,580.1,580.1,5.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0,80000.0,1,0.0,0.0,1.0,0.0,1.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,550000.0,2,10496.18320610687,True,False,False,1,1.0
MLC-2005992777,1.0,0.0,1,4,True,783.9,783.9,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,40.0,36.0,0,60000.0,0,0.0,0.0,1.0,1.0,11.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,450000.0,2,10526.315789473685,True,False,False,0,1.1111111111111112
MLC-4101738234,2.0,1.0,2,9,False,1162.2,1162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,1,80000.0,0,0.0,0.0,0.0,1.0,4.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,570000.0,4,10791.043703277744,True,False,False,0,1.04
MLC-4021106118,2.0,2.0,2,2,True,4640.6,4640.6,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,1,80000.0,1,0.0,0.0,1.0,1.0,8.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1350000.0,4,10137.45704467354,False,False,False,1,1.1
MLC-4051092924,1.0,0.0,1,10,True,1134.5,1134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,1,60000.0,1,1.0,0.0,1.0,1.0,1.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,420000.0,3,12222.222222222223,True,False,False,0,1.0571428571428572
MLC-1977977033,3.0,2.0,3,1,True,2443.0,2443.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,143.455,143.455,1,181000.0,0,0.0,0.0,1.0,1.0,17.0,5306.0,1.0,4.0,4.0,5083.0,2579.0,28.256463545290927,1500000.0,3,12126.818469323212,True,False,False,0,1.0
MLC-1980960765,2.0,1.0,3,7,False,1654.9,1654.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,74.9,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,680000.0,4,10449.328107502799,True,False,False,0,0.7983978638184245
MLC-4068271038,2.0,2.0,2,2,True,4642.7,4642.7,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,1,80000.0,1,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1000000.0,4,10238.095238095239,True,False,False,0,1.1
MLC-4073503682,2.0,1.0,2,0,True,5165.4,5165.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0,90000.0,1,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,550000.0,4,10137.45704467354,False,False,False,0,1.0
MLC-4091125056,2.0,1.0,2,3,False,2606.6,2606.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,2,100000.0,0,1.0,0.0,1.0,1.0,1.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,550000.0,0,10185.185185185184,True,False,False,0,1.0
